ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Days_Since_Customer,Total_Spending,Income_segment,Spending_segment,Recency_segment
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,601,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,601,1706,High income,High spending,Inactive
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,175,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,175,121,Low income,Normal spending,Recent
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,424,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,424,1293,High income,High spending,Moderate
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,228,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,228,88,Normal income,Low spending,Recent
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,223,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,223,421,Normal income,Normal spending,Recent
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,305,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,305,259,Normal income,Normal spending,Moderate
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,239,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,239,1117,High income,High spending,Recent
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,124,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,124,89,Low income,Low spending,Recent
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,69,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,69,36,Low income,Low spending,Recent
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,351,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,351,57,Low income,Low spending,Moderate
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,69,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,69,148,Normal income,Normal spending,Recent
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,150,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,150,93,Normal income,Low spending,Recent
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,86,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,86,119,Normal income,Normal spending,Recent
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,655,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,655,1835,High income,High spending,Inactive
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,560,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,560,1318,High income,High spending,Inactive
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,37,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,37,45,Low income,Low spending,Recent
10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,5,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,5,10,Low income,Low spending,Recent
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,210,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,210,978,High income,High spending,Recent
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,49,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,49,191,Normal income,Normal spending,Recent
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,50,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,50,57,Low income,Low spending,Recent
10562,1946,Master,Married,66835.0,0,0,2013-09-28,274,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,274,1033,High income,High spending,Moderate
10796,1984,Master,Married,30477.0,1,0,2014-01-22,158,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,158,66,Low income,Low spending,Recent
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,14,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,14,43,Low income,Low spending,Recent
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,571,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,571,50,Low income,Low spending,Inactive
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,113,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,113,39,Low income,Low spending,Recent
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,331,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,331,608,Normal income,Normal spending,Moderate
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,467,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,467,1581,High income,High spending,Moderate
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,491,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,491,68,Normal income,Low spending,Inactive
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,658,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,658,80,Low income,Low spending,Inactive
5602,1989,PhD,Together,66973.0,0,0,2013-05-17,408,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,408,1282,High income,High spending,Moderate
7829,1900,2n Cycle,Divorced,36640.0,1,0,2013-09-26,276,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,276,65,Low income,Low spending,Moderate
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,395,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,395,91,Low income,Low spending,Moderate
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,496,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,496,315,Normal income,Normal spending,Inactive
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,182,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,182,31,Low income,Low spending,Recent
6999,1980,Master,Married,69661.0,0,0,2014-05-13,47,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,47,834,High income,High spending,Recent
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,283,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,283,1600,High income,High spending,Moderate
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,528,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,528,1270,High income,High spending,Inactive
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,90,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,90,263,Normal income,Normal spending,Recent
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,0,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,0,535,High income,Normal spending,Recent
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,202,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,202,1295,High income,High spending,Recent
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,258,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,258,1150,High income,High spending,Moderate
2798,1977,PhD,Together,102160.0,0,0,2012-11-02,604,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,604,1240,High income,High spending,Inactive
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,347,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,347,38,Normal income,Low spending,Moderate
624,1984,Master,Single,18890.0,0,0,2012-11-10,596,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,596,35,Low income,Low spending,Inactive
5176,1988,Graduation,Together,29604.0,1,0,2013-12-08,203,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,203,53,Low income,Low spending,Recent
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,412,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,412,293,Normal income,Normal spending,Moderate
868,1966,Graduation,Married,44794.0,0,1,2014-06-08,21,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,21,65,Normal income,Low spending,Recent
380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,657,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,657,1804,High income,High spending,Inactive
2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,455,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,455,241,Normal income,Normal spending,Moderate
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,103,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,103,1101,High income,High spending,Recent
6927,1968,PhD,Married,44377.0,1,1,2012-10-05,632,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,632,264,Normal income,Normal spending,Inactive
2877,1974,Master,Together,46014.0,1,1,2013-01-21,524,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,524,541,Normal income,Normal spending,Inactive
0,1985,Graduation,Married,70951.0,0,0,2013-05-04,421,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,421,1198,High income,High spending,Moderate
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,89,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,89,482,Normal income,Normal spending,Recent
7264,1978,2n Cycle,Single,52195.0,2,1,2014-05-12,48,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,48,17,Normal income,Low spending,Recent
6274,1948,Master,Married,83790.0,0,0,2013-11-15,226,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,226,1615,High income,High spending,Recent
1377,1954,Master,Widow,44551.0,0,1,2013-08-31,302,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,302,285,Normal income,Normal spending,Moderate
454,1980,Graduation,Together,69508.0,1,0,2012-11-14,592,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,592,1135,High income,High spending,Inactive
1755,1988,2n Cycle,Together,45204.0,1,0,2014-04-11,79,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,79,114,Normal income,Low spending,Recent
2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,227,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,227,1047,High income,High spending,Recent
4785,1970,PhD,Together,77622.0,0,2,2014-04-14,76,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,76,714,High income,Normal spending,Recent
9076,1980,PhD,Married,30732.0,1,0,2013-01-05,540,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,540,185,Low income,Normal spending,Inactive
7079,1962,Graduation,Divorced,63887.0,0,1,2012-09-08,659,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,659,1245,High income,High spending,Inactive
4653,1978,Graduation,Together,42011.0,1,0,2013-03-26,460,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,460,189,Normal income,Normal spending,Moderate
7375,1976,Graduation,Together,51369.0,0,1,2012-10-25,612,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,612,576,Normal income,Normal spending,Inactive
709,1952,Graduation,Divorced,51537.0,0,1,2012-12-09,567,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,567,1103,Normal income,High spending,Inactive
460,1972,PhD,Married,79930.0,0,0,2012-08-08,690,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,690,1753,High income,High spending,Inactive
3726,1986,PhD,Together,34320.0,1,0,2014-02-16,133,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,133,17,Low income,Low spending,Recent
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,466,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,466,433,Low income,Normal spending,Moderate
5341,1962,2n Cycle,Divorced,81975.0,0,1,2013-01-05,540,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,540,1588,High income,High spending,Inactive
1606,1971,Graduation,Together,38590.0,1,0,2013-05-15,410,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,410,22,Low income,Low spending,Moderate
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,74,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,74,19,Low income,Low spending,Recent
3233,1965,PhD,Married,62745.0,0,1,2013-03-23,463,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,463,1117,Normal income,High spending,Moderate
89,1975,2n Cycle,Married,22212.0,1,0,2013-12-09,202,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,202,69,Low income,Low spending,Recent
2936,1982,Master,Together,23661.0,1,0,2013-12-04,207,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,207,23,Low income,Low spending,Recent
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,268,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,268,605,High income,Normal spending,Moderate
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,185,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,185,57,Low income,Low spending,Recent
11004,1893,2n Cycle,Single,60182.0,0,1,2014-05-17,43,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,43,22,Normal income,Low spending,Recent
313,1968,Graduation,Widow,73455.0,0,0,2013-10-28,244,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,244,2088,High income,High spending,Recent
9940,1958,Graduation,Together,64961.0,0,1,2012-12-23,553,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,553,1009,High income,High spending,Inactive
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,333,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,333,26,Low income,Low spending,Moderate
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,213,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,213,1627,High income,High spending,Recent
6439,1958,Graduation,Married,61074.0,0,1,2012-08-17,681,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,681,1102,Normal income,High spending,Inactive
7411,1964,PhD,Married,31686.0,1,1,2014-06-05,24,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,24,17,Low income,Low spending,Recent
2176,1972,Graduation,Married,80134.0,1,0,2013-05-20,405,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,405,1690,High income,High spending,Moderate
9265,1953,Graduation,Married,75027.0,0,1,2013-01-09,536,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,536,1390,High income,High spending,Inactive
8867,1988,PhD,Married,67546.0,0,0,2012-08-31,667,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,667,2126,High income,High spending,Inactive
8932,1969,Master,Together,65176.0,0,1,2012-10-29,608,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,608,1531,High income,High spending,Inactive
10236,1975,Master,Single,31160.0,1,0,2013-09-16,286,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,286,64,Low income,Low spending,Moderate
6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,245,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,245,26,Low income,Low spending,Moderate
10089,1974,Graduation,Divorced,102692.0,0,0,2013-04-05,450,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,450,1112,High income,High spending,Moderate
2227,1958,2n Cycle,Together,26490.0,0,0,2012-09-22,645,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,645,210,Low income,Normal spending,Inactive
10992,1967,Graduation,Together,75702.0,1,1,2012-08-29,669,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,669,1148,High income,High spending,Inactive
5304,1974,PhD,Single,30899.0,1,0,2012-10-13,624,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,624,33,Low income,Low spending,Inactive
309,1961,PhD,Together,63342.0,0,1,2012-10-16,621,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,621,1101,High income,High spending,Inactive
3406,1964,Graduation,Single,45989.0,0,1,2012-10-22,615,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,615,322,Normal income,Normal spending,Inactive
2661,1964,Graduation,Single,18701.0,1,1,2013-06-04,390,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,390,44,Low income,Low spending,Moderate
3153,1957,PhD,Single,40737.0,2,1,2013-12-08,203,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,203,17,Normal income,Low spending,Recent
10264,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,627,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,627,31,Low income,Low spending,Inactive
1184,1968,PhD,Divorced,69674.0,0,2,2013-05-22,403,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,403,845,High income,High spending,Moderate
4200,1970,Master,Married,44159.0,1,0,2014-06-17,12,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,12,275,Normal income,Normal spending,Recent
9396,1978,PhD,Married,37717.0,1,0,2012-11-23,583,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,583,25,Low income,Low spending,Inactive
2387,1952,Master,Together,43776.0,1,1,2013-02-03,511,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,511,275,Normal income,Normal spending,Inactive
6690,1966,Master,Married,38179.0,1,1,2013-03-14,472,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,472,90,Low income,Low spending,Inactive
1225,1963,Graduation,Married,80124.0,0,0,2014-06-26,3,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,3,1495,High income,High spending,Recent
9703,1970,PhD,Married,38097.0,1,1,2012-10-15,622,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,622,184,Low income,Normal spending,Inactive
291,1970,Graduation,Married,72940.0,0,0,2013-06-19,375,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,375,981,High income,High spending,Moderate
4557,1970,Graduation,Together,22070.0,1,0,2013-10-04,268,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,268,67,Low income,Low spending,Moderate
2379,1953,Graduation,Single,69267.0,0,0,2012-09-22,645,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,645,1635,High income,High spending,Inactive
5726,1983,Master,Single,31788.0,1,0,2014-03-20,101,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,101,60,Low income,Low spending,Recent
3066,1975,PhD,Together,61905.0,0,1,2014-02-04,145,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,145,231,Normal income,Normal spending,Recent
6336,1960,Graduation,Married,29315.0,1,1,2014-04-06,84,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,84,48,Low income,Low spending,Recent
10967,1963,Graduation,Divorced,33378.0,1,1,2013-02-06,508,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,508,99,Low income,Low spending,Inactive
2304,1963,PhD,Together,66313.0,0,1,2013-09-16,286,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,286,770,High income,Normal spending,Moderate
3445,1956,Graduation,Single,60714.0,0,0,2013-01-17,528,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,528,957,Normal income,High spending,Inactive
7828,1981,Master,Together,77882.0,0,0,2014-04-30,60,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,60,818,High income,Normal spending,Recent
3762,1986,PhD,Single,69867.0,0,0,2013-04-02,453,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,453,925,High income,High spending,Moderate
4391,1968,Master,Divorced,63841.0,0,1,2013-04-21,434,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,434,908,High income,High spending,Moderate
4669,1981,Basic,Married,24480.0,1,0,2013-02-11,503,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,503,102,Low income,Low spending,Inactive
10144,1976,Graduation,Together,51369.0,0,1,2012-10-25,612,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,612,576,Normal income,Normal spending,Inactive
8652,1946,Graduation,Together,37760.0,0,0,2012-08-31,667,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,667,317,Low income,Normal spending,Inactive
1672,1974,PhD,Together,65640.0,0,1,2014-03-01,120,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,120,461,High income,Normal spending,Recent
8962,1975,Master,Married,44319.0,1,1,2014-04-17,73,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,73,37,Normal income,Low spending,Recent
9974,1974,Graduation,Married,30631.0,1,0,2013-07-12,352,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,352,70,Low income,Low spending,Moderate
10983,1952,Graduation,Together,75278.0,0,0,2013-01-29,516,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,516,930,High income,High spending,Inactive
8148,1956,Master,Together,50898.0,1,1,2013-01-08,537,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,537,859,Normal income,High spending,Inactive
10102,1966,Graduation,Widow,79946.0,0,0,2014-05-12,48,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,48,1478,High income,High spending,Recent
4697,1949,Master,Divorced,35416.0,0,0,2013-06-13,381,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,381,390,Low income,Normal spending,Moderate
9262,1984,2n Cycle,Together,32414.0,0,0,2013-07-04,360,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,360,52,Low income,Low spending,Moderate
7254,1969,Graduation,Together,38361.0,1,0,2013-12-27,184,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,184,137,Low income,Normal spending,Recent
4543,1980,Graduation,Married,82497.0,0,0,2012-10-31,606,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,606,1919,High income,High spending,Inactive
4927,1971,Graduation,Together,16626.0,2,0,2014-01-15,165,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,165,68,Low income,Low spending,Recent
10451,1965,Graduation,Together,29672.0,1,1,2013-03-12,474,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,474,25,Low income,Low spending,Inactive
2926,1952,Master,Together,55951.0,0,1,2012-08-23,675,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,675,1374,Normal income,High spending,Inactive
2874,1988,2n Cycle,Divorced,35388.0,1,0,2013-03-07,479,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,479,32,Low income,Low spending,Inactive
9738,1986,Master,Together,42386.0,1,0,2013-01-13,532,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,532,100,Normal income,Low spending,Inactive
7119,1982,Graduation,Single,68627.0,0,0,2013-01-12,533,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,533,825,High income,Normal spending,Inactive
3924,1965,PhD,Divorced,57912.0,0,1,2014-03-17,104,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,104,916,Normal income,High spending,Recent
5827,1958,Graduation,Divorced,35246.0,1,1,2014-04-16,74,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,74,62,Low income,Low spending,Recent
5596,1956,2n Cycle,Together,58821.0,0,1,2013-10-12,260,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,260,728,Normal income,Normal spending,Moderate
10812,1978,PhD,Married,46377.0,1,0,2014-03-01,120,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,120,90,Normal income,Low spending,Recent
1717,1988,Graduation,Single,39747.0,1,0,2014-04-13,77,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,77,273,Low income,Normal spending,Recent
9491,1984,Graduation,Together,23976.0,1,0,2013-12-27,184,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,184,66,Low income,Low spending,Recent
9274,1961,Master,Married,80950.0,0,0,2013-03-28,458,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,458,1213,High income,High spending,Moderate
6609,1966,Graduation,Widow,27038.0,0,0,2012-09-18,649,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,649,107,Low income,Low spending,Inactive
6963,1947,Graduation,Single,77457.0,0,0,2014-03-05,116,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,116,1157,High income,High spending,Recent
4440,1964,Master,Married,64100.0,0,1,2013-09-10,292,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,292,546,High income,Normal spending,Moderate
1379,1992,Master,Together,42670.0,0,0,2013-04-27,428,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,428,241,Normal income,Normal spending,Moderate
10032,1976,Graduation,Divorced,12571.0,1,0,2014-01-18,162,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,162,53,Low income,Low spending,Recent
2826,1967,Graduation,Married,22574.0,2,1,2013-10-28,244,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,244,37,Low income,Low spending,Recent
6320,1976,Master,Single,70893.0,0,0,2013-02-06,508,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,508,1508,High income,High spending,Inactive
3050,1966,Graduation,Married,54198.0,1,1,2013-12-17,194,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,194,235,Normal income,Normal spending,Recent
231,1956,Master,Together,28839.0,1,1,2014-03-11,110,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,110,32,Low income,Low spending,Recent
